image_id,method,encoder,cs_cosine,cs_l2,y1,y2
200,KL-IG²,CLIP,0.12885922193527222,5.625726222991943,751,518
200,KL-IG (linear),ResNet,0.11081349849700928,7.596175670623779,751,518
200,KL-IG (linear),ViT,0.16142898797988892,22.253734588623047,751,518
200,KL-IG (linear),CLIP,0.06255286931991577,3.9824578762054443,751,518
200,KLIG-Adaptive,ResNet,0.12625157833099365,7.657228946685791,751,518
200,KLIG-Adaptive,ViT,0.190210223197937,24.564579010009766,751,518
200,KLIG-Adaptive,CLIP,0.0392184853553772,3.1583139896392822,751,518
200,IG,ResNet,0.08378362655639648,6.179169654846191,751,518
200,IG,ViT,0.2167542576789856,26.68853187561035,751,518
200,IG,CLIP,0.10053569078445435,4.9620256423950195,751,518
200,Random,ResNet,0.0417519211769104,5.0645246505737305,751,518
200,Random,ViT,0.02863895893096924,9.994047164916992,751,518
200,Random,CLIP,0.014774680137634277,1.7491123676300049,751,518
124,KL-IG² (adaptive),ResNet,0.0685722827911377,5.5043487548828125,789,729
124,KL-IG² (adaptive),ViT,0.15172535181045532,21.083627700805664,789,729
124,KL-IG² (adaptive),CLIP,0.035301029682159424,3.1767749786376953,789,729
124,KL-IG²,ResNet,0.07146269083023071,5.444895267486572,789,729
124,KL-IG²,ViT,0.17792600393295288,24.138465881347656,789,729
124,KL-IG²,CLIP,0.03971970081329346,3.3598921298980713,789,729
124,KL-IG (linear),ResNet,0.03953206539154053,3.929307460784912,789,729
124,KL-IG (linear),ViT,0.11010158061981201,20.75157356262207,789,729
124,KL-IG (linear),CLIP,0.023647964000701904,2.55602765083313,789,729
124,KLIG-Adaptive,ResNet,0.05954629182815552,4.823462963104248,789,729
124,KLIG-Adaptive,ViT,0.19396871328353882,27.883909225463867,789,729
124,KLIG-Adaptive,CLIP,0.01607990264892578,2.126232147216797,789,729
124,IG,ResNet,0.036813199520111084,3.831808090209961,789,729
124,IG,ViT,0.06976151466369629,16.44464111328125,789,729
124,IG,CLIP,0.006348967552185059,1.2987788915634155,789,729
